fecha,anio,mes_num,departamento,municipio,pasajeros_aereos_nacionales
2012-07-01,2012,7,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",Providencia,904
2012-07-01,2012,7,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",San Andrés,39719
2012-07-01,2012,7,SANTANDER,Barrancabermeja,8634
2012-07-01,2012,7,SANTANDER,Bucaramanga,56046
2012-07-01,2012,7,SIN ESPECIFICAR,Sin Especificar,0
2012-07-01,2012,7,SUCRE,Corozal,1819
2012-07-01,2012,7,SUCRE,Coveñas,0
2012-07-01,2012,7,SUCRE,Santiago de Tolú,265
2012-07-01,2012,7,TOLIMA,Ibagué,6224
2012-07-01,2012,7,VALLE DEL CAUCA,Buenaventura,403
2012-07-01,2012,7,VALLE DEL CAUCA,Cali,125818
2012-07-01,2012,7,VAUPES,Caruru,6
2012-07-01,2012,7,VAUPES,Mitú,811
2012-07-01,2012,7,VAUPES,Pacoa,17
2012-07-01,2012,7,VAUPES,Taraira,23
2012-07-01,2012,7,VICHADA,Cumaribo,338
2012-07-01,2012,7,VICHADA,La Primavera,0
2012-07-01,2012,7,VICHADA,Puerto Carreño,1433
2012-08-01,2012,8,AMAZONAS,LA CHORRERA,54
2012-08-01,2012,8,AMAZONAS,La Pedrera,93
2012-08-01,2012,8,AMAZONAS,Leticia,6617
2012-08-01,2012,8,AMAZONAS,Tarapacá,102
2012-08-01,2012,8,ANTIOQUIA,Carepa,7415
2012-08-01,2012,8,ANTIOQUIA,Caucasia,1280
2012-08-01,2012,8,ANTIOQUIA,El Bagre,444
2012-08-01,2012,8,ANTIOQUIA,Medellín,37781
2012-08-01,2012,8,ANTIOQUIA,Remedios,422
2012-08-01,2012,8,ANTIOQUIA,Rionegro,179589
2012-08-01,2012,8,ARAUCA,Arauca,4533
2012-08-01,2012,8,ARAUCA,Tame,223
2012-08-01,2012,8,ATLANTICO,Barranquilla,79766
2012-08-01,2012,8,BOGOTA D.C.,"Bogotá, D.C.",540306
2012-08-01,2012,8,BOLIVAR,Cartagena,124314
2012-08-01,2012,8,CALDAS,Manizales,9844
2012-08-01,2012,8,CAQUETA,Florencia,3113
2012-08-01,2012,8,CAQUETA,San Vicente del Caguán,52
2012-08-01,2012,8,CAQUETA,Solano,0
2012-08-01,2012,8,CASANARE,Paz de Ariporo,7
2012-08-01,2012,8,CASANARE,Yopal,15163
2012-08-01,2012,8,CAUCA,Guapi,698
2012-08-01,2012,8,CAUCA,Popayán,3471
2012-08-01,2012,8,CESAR,San Martín,0
2012-08-01,2012,8,CESAR,Valledupar,12600
2012-08-01,2012,8,CHOCO,Acandí,400
2012-08-01,2012,8,CHOCO,Bahía Solano,1226
2012-08-01,2012,8,CHOCO,Condoto,205
2012-08-01,2012,8,CHOCO,Nuquí,665
2012-08-01,2012,8,CHOCO,Quibdó,10744
2012-08-01,2012,8,CORDOBA,Montería,21975
2012-08-01,2012,8,GUAINIA,Barranco Minas,0
2012-08-01,2012,8,GUAINIA,Inírida,963
2012-08-01,2012,8,GUAVIARE,Miraflores,50
2012-08-01,2012,8,GUAVIARE,San José del Guaviare,1093
2012-08-01,2012,8,HUILA,Neiva,12240
2012-08-01,2012,8,LA GUAJIRA,Maicao,3393
2012-08-01,2012,8,LA GUAJIRA,Riohacha,3588
2012-08-01,2012,8,LA GUAJIRA,Uribia,1059
2012-08-01,2012,8,MAGDALENA,Santa Marta,40403
2012-08-01,2012,8,META,La Macarena,133
2012-08-01,2012,8,META,Puerto López,1
2012-08-01,2012,8,META,Villavicencio,2705
2012-08-01,2012,8,NARINO,Ipiales,278
2012-08-01,2012,8,NARINO,Pasto,9544
2012-08-01,2012,8,NARINO,San Andres de Tumaco,2593
2012-08-01,2012,8,NORTE DE SANTANDER,Cúcuta,38920
2012-08-01,2012,8,PUTUMAYO,Puerto Asís,1910
2012-08-01,2012,8,PUTUMAYO,Puerto Leguízamo,483
2012-08-01,2012,8,PUTUMAYO,Villagarzón,612
2012-08-01,2012,8,QUINDIO,Armenia,11577
2012-08-01,2012,8,RISARALDA,Pereira,38793
2012-08-01,2012,8,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",Providencia,918
2012-08-01,2012,8,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",San Andrés,38569
2012-08-01,2012,8,SANTANDER,Barrancabermeja,8385
2012-08-01,2012,8,SANTANDER,Bucaramanga,56209
2012-08-01,2012,8,SIN ESPECIFICAR,Sin Especificar,0
2012-08-01,2012,8,SUCRE,Corozal,1797
2012-08-01,2012,8,SUCRE,Coveñas,0
2012-08-01,2012,8,SUCRE,Santiago de Tolú,255
2012-08-01,2012,8,TOLIMA,Ibagué,6567
2012-08-01,2012,8,VALLE DEL CAUCA,Buenaventura,428
2012-08-01,2012,8,VALLE DEL CAUCA,Cali,135657
2012-08-01,2012,8,VAUPES,Caruru,96
2012-08-01,2012,8,VAUPES,Mitú,573
2012-08-01,2012,8,VAUPES,Pacoa,4
2012-08-01,2012,8,VAUPES,Taraira,18
2012-08-01,2012,8,VICHADA,Cumaribo,295
2012-08-01,2012,8,VICHADA,La Primavera,0
2012-08-01,2012,8,VICHADA,Puerto Carreño,1178
2012-09-01,2012,9,AMAZONAS,LA CHORRERA,80
2012-09-01,2012,9,AMAZONAS,La Pedrera,113
2012-09-01,2012,9,AMAZONAS,Leticia,6082
2012-09-01,2012,9,AMAZONAS,Tarapacá,122
2012-09-01,2012,9,ANTIOQUIA,Carepa,7475
2012-09-01,2012,9,ANTIOQUIA,Caucasia,1471
2012-09-01,2012,9,ANTIOQUIA,El Bagre,476
2012-09-01,2012,9,ANTIOQUIA,Medellín,37126
2012-09-01,2012,9,ANTIOQUIA,Remedios,382
2012-09-01,2012,9,ANTIOQUIA,Rionegro,172534
2012-09-01,2012,9,ARAUCA,Arauca,4459
2012-09-01,2012,9,ARAUCA,Tame,214
2012-09-01,2012,9,ATLANTICO,Barranquilla,72821
2012-09-01,2012,9,BOGOTA D.C.,"Bogotá, D.C.",512999
2012-09-01,2012,9,BOLIVAR,Cartagena,111018
2012-09-01,2012,9,CALDAS,Manizales,9239
2012-09-01,2012,9,CAQUETA,Florencia,3119
2012-09-01,2012,9,CAQUETA,San Vicente del Caguán,58
2012-09-01,2012,9,CAQUETA,Solano,0
2012-09-01,2012,9,CASANARE,Paz de Ariporo,21
2012-09-01,2012,9,CASANARE,Yopal,15273
2012-09-01,2012,9,CAUCA,Guapi,683
2012-09-01,2012,9,CAUCA,Popayán,3175
2012-09-01,2012,9,CESAR,San Martín,0
2012-09-01,2012,9,CESAR,Valledupar,12230
2012-09-01,2012,9,CHOCO,Acandí,293
2012-09-01,2012,9,CHOCO,Bahía Solano,1075
2012-09-01,2012,9,CHOCO,Condoto,252
2012-09-01,2012,9,CHOCO,Nuquí,562
2012-09-01,2012,9,CHOCO,Quibdó,11078
2012-09-01,2012,9,CORDOBA,Montería,21518
2012-09-01,2012,9,GUAINIA,Barranco Minas,0
2012-09-01,2012,9,GUAINIA,Inírida,682
2012-09-01,2012,9,GUAVIARE,Miraflores,186
2012-09-01,2012,9,GUAVIARE,San José del Guaviare,857
2012-09-01,2012,9,HUILA,Neiva,12214
2012-09-01,2012,9,LA GUAJIRA,Maicao,3453
2012-09-01,2012,9,LA GUAJIRA,Riohacha,3647
2012-09-01,2012,9,LA GUAJIRA,Uribia,1024
2012-09-01,2012,9,MAGDALENA,Santa Marta,32852
2012-09-01,2012,9,META,La Macarena,137
2012-09-01,2012,9,META,Puerto López,12
2012-09-01,2012,9,META,Villavicencio,2916
2012-09-01,2012,9,NARINO,Ipiales,287
2012-09-01,2012,9,NARINO,Pasto,9464
2012-09-01,2012,9,NARINO,San Andres de Tumaco,2566
2012-09-01,2012,9,NORTE DE SANTANDER,Cúcuta,37108
2012-09-01,2012,9,PUTUMAYO,Puerto Asís,1910
2012-09-01,2012,9,PUTUMAYO,Puerto Leguízamo,334
2012-09-01,2012,9,PUTUMAYO,Villagarzón,614
2012-09-01,2012,9,QUINDIO,Armenia,10126
2012-09-01,2012,9,RISARALDA,Pereira,33321
2012-09-01,2012,9,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",Providencia,738
2012-09-01,2012,9,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",San Andrés,36015
2012-09-01,2012,9,SANTANDER,Barrancabermeja,8573
2012-09-01,2012,9,SANTANDER,Bucaramanga,54250
2012-09-01,2012,9,SIN ESPECIFICAR,Sin Especificar,0
2012-09-01,2012,9,SUCRE,Corozal,1873
2012-09-01,2012,9,SUCRE,Santiago de Tolú,211
2012-09-01,2012,9,TOLIMA,Ibagué,6354
2012-09-01,2012,9,VALLE DEL CAUCA,Buenaventura,439
2012-09-01,2012,9,VALLE DEL CAUCA,Cali,120667
2012-09-01,2012,9,VAUPES,Caruru,120
2012-09-01,2012,9,VAUPES,Mitú,476
2012-09-01,2012,9,VAUPES,Pacoa,4
2012-09-01,2012,9,VAUPES,Taraira,11
2012-09-01,2012,9,VICHADA,Cumaribo,155
2012-09-01,2012,9,VICHADA,La Primavera,0
2012-09-01,2012,9,VICHADA,Puerto Carreño,1015
2012-10-01,2012,10,AMAZONAS,LA CHORRERA,46
2012-10-01,2012,10,AMAZONAS,La Pedrera,96
2012-10-01,2012,10,AMAZONAS,Leticia,7218
2012-10-01,2012,10,AMAZONAS,Tarapacá,71
2012-10-01,2012,10,ANTIOQUIA,Carepa,7910
2012-10-01,2012,10,ANTIOQUIA,Caucasia,1654
2012-10-01,2012,10,ANTIOQUIA,El Bagre,510
2012-10-01,2012,10,ANTIOQUIA,Medellín,38837
2012-10-01,2012,10,ANTIOQUIA,Remedios,374
2012-10-01,2012,10,ANTIOQUIA,Rionegro,190888
2012-10-01,2012,10,ARAUCA,Arauca,4072
2012-10-01,2012,10,ARAUCA,Tame,211
2012-10-01,2012,10,ATLANTICO,Barranquilla,73568
2012-10-01,2012,10,BOGOTA D.C.,"Bogotá, D.C.",540510
2012-10-01,2012,10,BOLIVAR,Cartagena,118122
2012-10-01,2012,10,CALDAS,Manizales,7935
2012-10-01,2012,10,CAQUETA,Florencia,3162
2012-10-01,2012,10,CAQUETA,San Vicente del Caguán,33
2012-10-01,2012,10,CAQUETA,Solano,0
2012-10-01,2012,10,CASANARE,Paz de Ariporo,33
2012-10-01,2012,10,CASANARE,Yopal,17304
2012-10-01,2012,10,CAUCA,Guapi,1093
2012-10-01,2012,10,CAUCA,Popayán,3188
2012-10-01,2012,10,CESAR,Valledupar,13366
2012-10-01,2012,10,CHOCO,Acandí,354
2012-10-01,2012,10,CHOCO,Bahía Solano,1025
2012-10-01,2012,10,CHOCO,Condoto,289
2012-10-01,2012,10,CHOCO,Nuquí,526
2012-10-01,2012,10,CHOCO,Quibdó,11484
2012-10-01,2012,10,CORDOBA,Montería,24786
2012-10-01,2012,10,GUAINIA,Barranco Minas,7
2012-10-01,2012,10,GUAINIA,Inírida,743
2012-10-01,2012,10,GUAVIARE,Miraflores,99
2012-10-01,2012,10,GUAVIARE,San José del Guaviare,757
2012-10-01,2012,10,HUILA,Neiva,13066
2012-10-01,2012,10,LA GUAJIRA,Riohacha,3894
2012-10-01,2012,10,MAGDALENA,Santa Marta,41382
2012-10-01,2012,10,META,La Macarena,171
2012-10-01,2012,10,META,Uribe,11
2012-10-01,2012,10,META,Villavicencio,3453
2012-10-01,2012,10,NARINO,Ipiales,314
2012-10-01,2012,10,NARINO,Pasto,9534
2012-10-01,2012,10,NARINO,San Andres de Tumaco,2776
2012-10-01,2012,10,NORTE DE SANTANDER,Cúcuta,37535
2012-10-01,2012,10,PUTUMAYO,Puerto Asís,2112
2012-10-01,2012,10,PUTUMAYO,Puerto Leguízamo,298
2012-10-01,2012,10,PUTUMAYO,Villagarzón,705
2012-10-01,2012,10,QUINDIO,Armenia,10469
2012-10-01,2012,10,RISARALDA,Pereira,36761
2012-10-01,2012,10,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",Providencia,773
2012-10-01,2012,10,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",San Andrés,39081
2012-10-01,2012,10,SANTANDER,Barrancabermeja,8873
2012-10-01,2012,10,SANTANDER,Bucaramanga,58099
2012-10-01,2012,10,SIN ESPECIFICAR,Sin Especificar,0
2012-10-01,2012,10,SUCRE,Corozal,1870
2012-10-01,2012,10,SUCRE,Santiago de Tolú,234
2012-10-01,2012,10,TOLIMA,Ibagué,6382
2012-10-01,2012,10,TOLIMA,San Sebastián de Mariquita,3
2012-10-01,2012,10,VALLE DEL CAUCA,Buenaventura,396
2012-10-01,2012,10,VALLE DEL CAUCA,Cali,133582
2012-10-01,2012,10,VALLE DEL CAUCA,Palmira,0
2012-10-01,2012,10,VAUPES,Caruru,232
2012-10-01,2012,10,VAUPES,Mitú,592
2012-10-01,2012,10,VAUPES,Taraira,17
2012-10-01,2012,10,VICHADA,Cumaribo,336
2012-10-01,2012,10,VICHADA,La Primavera,0
2012-10-01,2012,10,VICHADA,Puerto Carreño,1193
2012-11-01,2012,11,AMAZONAS,LA CHORRERA,51
2012-11-01,2012,11,AMAZONAS,La Pedrera,106
2012-11-01,2012,11,AMAZONAS,Leticia,7271
2012-11-01,2012,11,AMAZONAS,Tarapacá,94
2012-11-01,2012,11,ANTIOQUIA,Carepa,7356
2012-11-01,2012,11,ANTIOQUIA,Caucasia,1491
2012-11-01,2012,11,ANTIOQUIA,El Bagre,431
2012-11-01,2012,11,ANTIOQUIA,Medellín,39938
2012-11-01,2012,11,ANTIOQUIA,Remedios,390
2012-11-01,2012,11,ANTIOQUIA,Rionegro,203698
2012-11-01,2012,11,ARAUCA,Arauca,4938
2012-11-01,2012,11,ARAUCA,Tame,241
2012-11-01,2012,11,ATLANTICO,Barranquilla,74459
2012-11-01,2012,11,BOGOTA D.C.,"Bogotá, D.C.",532348
2012-11-01,2012,11,BOLIVAR,Cartagena,116790
2012-11-01,2012,11,CALDAS,Manizales,8201
2012-11-01,2012,11,CAQUETA,Florencia,3360
2012-11-01,2012,11,CAQUETA,San Vicente del Caguán,50
2012-11-01,2012,11,CAQUETA,Solano,0
2012-11-01,2012,11,CASANARE,Paz de Ariporo,22
2012-11-01,2012,11,CASANARE,Yopal,17445
2012-11-01,2012,11,CAUCA,Guapi,1111
2012-11-01,2012,11,CAUCA,Popayán,3150
2012-11-01,2012,11,CESAR,San Martín,18
2012-11-01,2012,11,CESAR,Valledupar,13068
2012-11-01,2012,11,CHOCO,Acandí,322
2012-11-01,2012,11,CHOCO,Bahía Solano,1009
2012-11-01,2012,11,CHOCO,Condoto,290
2012-11-01,2012,11,CHOCO,Nuquí,552
2012-11-01,2012,11,CHOCO,Quibdó,11951
2012-11-01,2012,11,CORDOBA,Montería,23594
2012-11-01,2012,11,GUAINIA,Barranco Minas,36
2012-11-01,2012,11,GUAINIA,Inírida,1226
2012-11-01,2012,11,GUAVIARE,Miraflores,100
2012-11-01,2012,11,GUAVIARE,San José del Guaviare,1009
2012-11-01,2012,11,HUILA,Neiva,12287
2012-11-01,2012,11,LA GUAJIRA,Maicao,3364
2012-11-01,2012,11,LA GUAJIRA,Riohacha,3684
2012-11-01,2012,11,LA GUAJIRA,Uribia,1014
2012-11-01,2012,11,MAGDALENA,Santa Marta,45089
2012-11-01,2012,11,META,La Macarena,224
2012-11-01,2012,11,META,Puerto López,0
2012-11-01,2012,11,META,Villavicencio,4159
2012-11-01,2012,11,NARINO,Ipiales,321
2012-11-01,2012,11,NARINO,Pasto,9871
2012-11-01,2012,11,NARINO,San Andres de Tumaco,2702
2012-11-01,2012,11,NORTE DE SANTANDER,Cúcuta,37605
2012-11-01,2012,11,PUTUMAYO,Puerto Asís,2203
2012-11-01,2012,11,PUTUMAYO,Puerto Leguízamo,267
2012-11-01,2012,11,PUTUMAYO,Villagarzón,824
2012-11-01,2012,11,QUINDIO,Armenia,10433
2012-11-01,2012,11,RISARALDA,Pereira,38023
2012-11-01,2012,11,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",Providencia,760
2012-11-01,2012,11,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",San Andrés,39916
2012-11-01,2012,11,SANTANDER,Barrancabermeja,8741
2012-11-01,2012,11,SANTANDER,Bucaramanga,57228
2012-11-01,2012,11,SIN ESPECIFICAR,Sin Especificar,0
2012-11-01,2012,11,SUCRE,Corozal,1722
2012-11-01,2012,11,SUCRE,Santiago de Tolú,156
2012-11-01,2012,11,TOLIMA,Ibagué,6159
2012-11-01,2012,11,TOLIMA,Melgar,0
2012-11-01,2012,11,VALLE DEL CAUCA,Buenaventura,468
2012-11-01,2012,11,VALLE DEL CAUCA,Cali,132366
2012-11-01,2012,11,VAUPES,Caruru,101
2012-11-01,2012,11,VAUPES,Mitú,847
2012-11-01,2012,11,VAUPES,Pacoa,3
2012-11-01,2012,11,VAUPES,Taraira,23
2012-11-01,2012,11,VICHADA,Cumaribo,357
2012-11-01,2012,11,VICHADA,La Primavera,0
2012-11-01,2012,11,VICHADA,Puerto Carreño,1518
2012-12-01,2012,12,AMAZONAS,LA CHORRERA,74
2012-12-01,2012,12,AMAZONAS,La Pedrera,127
2012-12-01,2012,12,AMAZONAS,Leticia,7438
2012-12-01,2012,12,AMAZONAS,Tarapacá,121
2012-12-01,2012,12,ANTIOQUIA,Carepa,7383
2012-12-01,2012,12,ANTIOQUIA,Caucasia,1299
2012-12-01,2012,12,ANTIOQUIA,El Bagre,460
2012-12-01,2012,12,ANTIOQUIA,Medellín,38842
2012-12-01,2012,12,ANTIOQUIA,Remedios,309
2012-12-01,2012,12,ANTIOQUIA,Rionegro,215707
2012-12-01,2012,12,ARAUCA,Arauca,4513
2012-12-01,2012,12,ARAUCA,Tame,246
2012-12-01,2012,12,ATLANTICO,Barranquilla,84993
2012-12-01,2012,12,BOGOTA D.C.,"Bogotá, D.C.",503325
2012-12-01,2012,12,BOLIVAR,Cartagena,139898
2012-12-01,2012,12,CALDAS,Manizales,8404
2012-12-01,2012,12,CAQUETA,Florencia,3098
2012-12-01,2012,12,CAQUETA,San Vicente del Caguán,67
2012-12-01,2012,12,CAQUETA,Solano,0
2012-12-01,2012,12,CASANARE,Paz de Ariporo,41
2012-12-01,2012,12,CASANARE,Yopal,15949
2012-12-01,2012,12,CAUCA,Guapi,1239
2012-12-01,2012,12,CAUCA,Popayán,3372
2012-12-01,2012,12,CESAR,LA JAGUA DE IBIRICO,0
2012-12-01,2012,12,CESAR,San Martín,15
2012-12-01,2012,12,CESAR,Valledupar,13842
2012-12-01,2012,12,CHOCO,Acandí,587
2012-12-01,2012,12,CHOCO,Bahía Solano,1489
2012-12-01,2012,12,CHOCO,Condoto,315
2012-12-01,2012,12,CHOCO,Nuquí,732
2012-12-01,2012,12,CHOCO,Quibdó,15801
2012-12-01,2012,12,CORDOBA,Montería,27747
2012-12-01,2012,12,GUAINIA,Barranco Minas,64
2012-12-01,2012,12,GUAINIA,Inírida,1149
2012-12-01,2012,12,GUAVIARE,Miraflores,308
2012-12-01,2012,12,GUAVIARE,San José del Guaviare,1097
2012-12-01,2012,12,HUILA,Neiva,12210
2012-12-01,2012,12,LA GUAJIRA,Maicao,3182
2012-12-01,2012,12,LA GUAJIRA,Riohacha,4053
2012-12-01,2012,12,LA GUAJIRA,Uribia,953
2012-12-01,2012,12,MAGDALENA,Santa Marta,57842
2012-12-01,2012,12,META,La Macarena,74
2012-12-01,2012,12,META,Villavicencio,3482
2012-12-01,2012,12,NARINO,Ipiales,314
2012-12-01,2012,12,NARINO,Pasto,10070
2012-12-01,2012,12,NARINO,San Andres de Tumaco,2849
2012-12-01,2012,12,NORTE DE SANTANDER,Cúcuta,40046
2012-12-01,2012,12,PUTUMAYO,Puerto Asís,2082
2012-12-01,2012,12,PUTUMAYO,Puerto Leguízamo,278
2012-12-01,2012,12,PUTUMAYO,Villagarzón,792
2012-12-01,2012,12,QUINDIO,Armenia,9484
2012-12-01,2012,12,RISARALDA,Pereira,39114
2012-12-01,2012,12,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",Providencia,1067
2012-12-01,2012,12,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",San Andrés,49785
2012-12-01,2012,12,SANTANDER,Barrancabermeja,8293
2012-12-01,2012,12,SANTANDER,Bucaramanga,58432
2012-12-01,2012,12,SIN ESPECIFICAR,Sin Especificar,0
2012-12-01,2012,12,SUCRE,Corozal,2019
2012-12-01,2012,12,SUCRE,Santiago de Tolú,429
2012-12-01,2012,12,TOLIMA,Ibagué,5867
2012-12-01,2012,12,VALLE DEL CAUCA,Buenaventura,404
2012-12-01,2012,12,VALLE DEL CAUCA,Cali,141946
2012-12-01,2012,12,VAUPES,Caruru,142
2012-12-01,2012,12,VAUPES,Mitú,839
2012-12-01,2012,12,VAUPES,Pacoa,0
2012-12-01,2012,12,VAUPES,Taraira,45
2012-12-01,2012,12,VICHADA,Cumaribo,467
2012-12-01,2012,12,VICHADA,La Primavera,0
2012-12-01,2012,12,VICHADA,Puerto Carreño,1446
2013-01-01,2013,1,AMAZONAS,LA CHORRERA,32
2013-01-01,2013,1,AMAZONAS,La Pedrera,87
2013-01-01,2013,1,AMAZONAS,Leticia,6975
2013-01-01,2013,1,AMAZONAS,Tarapacá,98
2013-01-01,2013,1,ANTIOQUIA,Carepa,7058
2013-01-01,2013,1,ANTIOQUIA,Caucasia,992
2013-01-01,2013,1,ANTIOQUIA,El Bagre,373
2013-01-01,2013,1,ANTIOQUIA,Medellín,39683
2013-01-01,2013,1,ANTIOQUIA,Remedios,257
2013-01-01,2013,1,ANTIOQUIA,Rionegro,201480
2013-01-01,2013,1,ARAUCA,Arauca,4191
2013-01-01,2013,1,ARAUCA,Cravo Norte,6
2013-01-01,2013,1,ARAUCA,Tame,227
2013-01-01,2013,1,ATLANTICO,Barranquilla,76506
2013-01-01,2013,1,BOGOTA D.C.,"Bogotá, D.C.",579605
2013-01-01,2013,1,BOLIVAR,Cartagena,135863
2013-01-01,2013,1,CALDAS,Manizales,7820
2013-01-01,2013,1,CAQUETA,Florencia,2796
2013-01-01,2013,1,CAQUETA,San Vicente del Caguán,59
2013-01-01,2013,1,CAQUETA,Solano,0
2013-01-01,2013,1,CASANARE,Paz de Ariporo,36
2013-01-01,2013,1,CASANARE,Yopal,14679
2013-01-01,2013,1,CAUCA,Guapi,968
2013-01-01,2013,1,CAUCA,Popayán,2601
2013-01-01,2013,1,CESAR,Valledupar,11203
2013-01-01,2013,1,CHOCO,Acandí,562
2013-01-01,2013,1,CHOCO,Bahía Solano,1322
2013-01-01,2013,1,CHOCO,Condoto,205
2013-01-01,2013,1,CHOCO,Nuquí,441
2013-01-01,2013,1,CHOCO,Quibdó,11853
2013-01-01,2013,1,CORDOBA,Montería,22845
2013-01-01,2013,1,GUAINIA,Barranco Minas,140
2013-01-01,2013,1,GUAINIA,Inírida,1175
2013-01-01,2013,1,GUAVIARE,Miraflores,199
2013-01-01,2013,1,GUAVIARE,San José del Guaviare,832
2013-01-01,2013,1,HUILA,Neiva,10580
2013-01-01,2013,1,LA GUAJIRA,Maicao,3329
2013-01-01,2013,1,LA GUAJIRA,Riohacha,3720
2013-01-01,2013,1,LA GUAJIRA,Uribia,1084
2013-01-01,2013,1,MAGDALENA,Santa Marta,56185
2013-01-01,2013,1,META,La Macarena,53
2013-01-01,2013,1,META,Villavicencio,3178
2013-01-01,2013,1,NARINO,Ipiales,232
2013-01-01,2013,1,NARINO,Pasto,8120
2013-01-01,2013,1,NARINO,San Andres de Tumaco,2486
2013-01-01,2013,1,NORTE DE SANTANDER,Cúcuta,37029
2013-01-01,2013,1,PUTUMAYO,Puerto Asís,1910
2013-01-01,2013,1,PUTUMAYO,Puerto Leguízamo,235
2013-01-01,2013,1,PUTUMAYO,Villagarzón,616
2013-01-01,2013,1,QUINDIO,Armenia,9108
2013-01-01,2013,1,RISARALDA,Pereira,36181
2013-01-01,2013,1,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",Providencia,1434
2013-01-01,2013,1,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",San Andrés,45498
2013-01-01,2013,1,SANTANDER,Barrancabermeja,6823
2013-01-01,2013,1,SANTANDER,Bucaramanga,49520
2013-01-01,2013,1,SIN ESPECIFICAR,Sin Especificar,0
2013-01-01,2013,1,SUCRE,Corozal,1464
2013-01-01,2013,1,SUCRE,Coveñas,0
2013-01-01,2013,1,SUCRE,Santiago de Tolú,357
2013-01-01,2013,1,TOLIMA,Ibagué,4797
2013-01-01,2013,1,TOLIMA,natagaima,0
2013-01-01,2013,1,VALLE DEL CAUCA,Buenaventura,429
2013-01-01,2013,1,VALLE DEL CAUCA,Cali,122916
2013-01-01,2013,1,VAUPES,Caruru,145
2013-01-01,2013,1,VAUPES,Mitú,656
2013-01-01,2013,1,VAUPES,Taraira,0
2013-01-01,2013,1,VICHADA,Cumaribo,216
2013-01-01,2013,1,VICHADA,La Primavera,0
2013-01-01,2013,1,VICHADA,Puerto Carreño,1669
2013-02-01,2013,2,AMAZONAS,LA CHORRERA,49
2013-02-01,2013,2,AMAZONAS,La Pedrera,96
2013-02-01,2013,2,AMAZONAS,Leticia,5187
2013-02-01,2013,2,AMAZONAS,Tarapacá,84
2013-02-01,2013,2,ANTIOQUIA,Carepa,7467
2013-02-01,2013,2,ANTIOQUIA,Caucasia,1206
2013-02-01,2013,2,ANTIOQUIA,El Bagre,422
2013-02-01,2013,2,ANTIOQUIA,Medellín,33512
2013-02-01,2013,2,ANTIOQUIA,Remedios,254
2013-02-01,2013,2,ANTIOQUIA,Rionegro,173573
2013-02-01,2013,2,ARAUCA,Arauca,3974
2013-02-01,2013,2,ARAUCA,Cravo Norte,61
2013-02-01,2013,2,ARAUCA,Tame,216
2013-02-01,2013,2,ATLANTICO,Barranquilla,64537
2013-02-01,2013,2,BOGOTA D.C.,"Bogotá, D.C.",490715
2013-02-01,2013,2,BOLIVAR,Cartagena,107093
2013-02-01,2013,2,CALDAS,Manizales,6698
2013-02-01,2013,2,CAQUETA,Florencia,2948
2013-02-01,2013,2,CAQUETA,San Vicente del Caguán,41
2013-02-01,2013,2,CAQUETA,Solano,0
2013-02-01,2013,2,CASANARE,Paz de Ariporo,33
2013-02-01,2013,2,CASANARE,Yopal,15817
2013-02-01,2013,2,CAUCA,Guapi,693
2013-02-01,2013,2,CAUCA,Popayán,2797
2013-02-01,2013,2,CESAR,Valledupar,10943
2013-02-01,2013,2,CHOCO,Acandí,311
2013-02-01,2013,2,CHOCO,Bahía Solano,959
2013-02-01,2013,2,CHOCO,Condoto,246
2013-02-01,2013,2,CHOCO,Nuquí,425
2013-02-01,2013,2,CHOCO,Quibdó,10933
2013-02-01,2013,2,CORDOBA,Montería,21827
2013-02-01,2013,2,GUAINIA,Barranco Minas,128
2013-02-01,2013,2,GUAINIA,Inírida,1100
2013-02-01,2013,2,GUAVIARE,Miraflores,314
2013-02-01,2013,2,GUAVIARE,San José del Guaviare,1057
2013-02-01,2013,2,HUILA,Neiva,11322
2013-02-01,2013,2,LA GUAJIRA,Maicao,1084
2013-02-01,2013,2,LA GUAJIRA,Riohacha,3002
2013-02-01,2013,2,LA GUAJIRA,Uribia,412
2013-02-01,2013,2,MAGDALENA,Santa Marta,42653
2013-02-01,2013,2,META,La Macarena,52
2013-02-01,2013,2,META,Villavicencio,3290
2013-02-01,2013,2,NARINO,Ipiales,259
2013-02-01,2013,2,NARINO,Pasto,8302
2013-02-01,2013,2,NARINO,San Andres de Tumaco,2410
2013-02-01,2013,2,NORTE DE SANTANDER,Cúcuta,31559
2013-02-01,2013,2,PUTUMAYO,Puerto Asís,2062
2013-02-01,2013,2,PUTUMAYO,Puerto Leguízamo,240
