fecha,anio,mes_num,departamento,pasajeros_aereos_nacionales,n_municipios_nac
2013-06-01,2013,6,ATLANTICO,82834,1
2013-06-01,2013,6,BOGOTA D.C.,577898,1
2013-06-01,2013,6,BOLIVAR,129371,1
2013-06-01,2013,6,CALDAS,8504,1
2013-06-01,2013,6,CAQUETA,2907,4
2013-06-01,2013,6,CASANARE,16046,2
2013-06-01,2013,6,CAUCA,3708,2
2013-06-01,2013,6,CESAR,12909,1
2013-06-01,2013,6,CHOCO,16761,5
2013-06-01,2013,6,CORDOBA,34430,1
2013-06-01,2013,6,GUAINIA,1019,2
2013-06-01,2013,6,GUAVIARE,1213,2
2013-06-01,2013,6,HUILA,12567,1
2013-06-01,2013,6,LA GUAJIRA,8212,3
2013-06-01,2013,6,MAGDALENA,57513,1
2013-06-01,2013,6,META,3922,2
2013-06-01,2013,6,NARINO,12787,3
2013-06-01,2013,6,NORTE DE SANTANDER,35662,1
2013-06-01,2013,6,PUTUMAYO,3039,3
2013-06-01,2013,6,QUINDIO,10464,1
2013-06-01,2013,6,RISARALDA,40897,1
2013-06-01,2013,6,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",50178,2
2013-06-01,2013,6,SANTANDER,67704,2
2013-06-01,2013,6,SIN ESPECIFICAR,0,1
2013-06-01,2013,6,SUCRE,2175,3
2013-06-01,2013,6,TOLIMA,5506,1
2013-06-01,2013,6,VALLE DEL CAUCA,146132,2
2013-06-01,2013,6,VAUPES,609,3
2013-06-01,2013,6,VICHADA,1675,3
2013-07-01,2013,7,AMAZONAS,8710,4
2013-07-01,2013,7,ANTIOQUIA,287264,6
2013-07-01,2013,7,ARAUCA,4999,2
2013-07-01,2013,7,ATLANTICO,84993,1
2013-07-01,2013,7,BOGOTA D.C.,631443,1
2013-07-01,2013,7,BOLIVAR,130625,1
2013-07-01,2013,7,CALDAS,8450,1
2013-07-01,2013,7,CAQUETA,3399,3
2013-07-01,2013,7,CASANARE,16240,2
2013-07-01,2013,7,CAUCA,3965,2
2013-07-01,2013,7,CESAR,13160,2
2013-07-01,2013,7,CHOCO,16819,5
2013-07-01,2013,7,CORDOBA,34879,1
2013-07-01,2013,7,GUAINIA,1012,2
2013-07-01,2013,7,GUAVIARE,1203,2
2013-07-01,2013,7,HUILA,12977,1
2013-07-01,2013,7,LA GUAJIRA,9274,3
2013-07-01,2013,7,MAGDALENA,55897,1
2013-07-01,2013,7,META,3955,2
2013-07-01,2013,7,NARINO,13075,3
2013-07-01,2013,7,NORTE DE SANTANDER,37348,1
2013-07-01,2013,7,PUTUMAYO,3501,3
2013-07-01,2013,7,QUINDIO,10952,1
2013-07-01,2013,7,RISARALDA,42008,1
2013-07-01,2013,7,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",53100,2
2013-07-01,2013,7,SANTANDER,71377,2
2013-07-01,2013,7,SIN ESPECIFICAR,0,1
2013-07-01,2013,7,SUCRE,1489,2
2013-07-01,2013,7,TOLIMA,6276,1
2013-07-01,2013,7,VALLE DEL CAUCA,159531,2
2013-07-01,2013,7,VAUPES,578,4
2013-07-01,2013,7,VICHADA,1537,3
2013-08-01,2013,8,AMAZONAS,7719,4
2013-08-01,2013,8,ANTIOQUIA,277226,6
2013-08-01,2013,8,ARAUCA,4951,2
2013-08-01,2013,8,ATLANTICO,78963,1
2013-08-01,2013,8,BOGOTA D.C.,607950,1
2013-08-01,2013,8,BOLIVAR,129892,1
2013-08-01,2013,8,BOYACA,184,1
2013-08-01,2013,8,CALDAS,7345,1
2013-08-01,2013,8,CAQUETA,2775,4
2013-08-01,2013,8,CASANARE,16617,2
2013-08-01,2013,8,CAUCA,4133,2
2013-08-01,2013,8,CESAR,13134,1
2013-08-01,2013,8,CHOCO,16148,5
2013-08-01,2013,8,CORDOBA,31653,1
2013-08-01,2013,8,GUAINIA,1114,2
2013-08-01,2013,8,GUAVIARE,1069,2
2013-08-01,2013,8,HUILA,13624,1
2013-08-01,2013,8,LA GUAJIRA,8628,3
2013-08-01,2013,8,MAGDALENA,53851,1
2013-08-01,2013,8,META,4529,4
2013-08-01,2013,8,NARINO,12282,3
2013-08-01,2013,8,NORTE DE SANTANDER,35644,1
2013-08-01,2013,8,PUTUMAYO,3146,3
2013-08-01,2013,8,QUINDIO,10091,1
2013-08-01,2013,8,RISARALDA,45632,1
2013-08-01,2013,8,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",51486,2
2013-08-01,2013,8,SANTANDER,71240,2
2013-08-01,2013,8,SIN ESPECIFICAR,17,1
2013-08-01,2013,8,SUCRE,1275,2
2013-08-01,2013,8,TOLIMA,7026,1
2013-08-01,2013,8,VALLE DEL CAUCA,155835,2
2013-08-01,2013,8,VAUPES,899,4
2013-08-01,2013,8,VICHADA,1323,3
2013-09-01,2013,9,AMAZONAS,7224,4
2013-09-01,2013,9,ANTIOQUIA,248396,6
2013-09-01,2013,9,ARAUCA,4774,2
2013-09-01,2013,9,ATLANTICO,78806,1
2013-09-01,2013,9,BOGOTA D.C.,575732,1
2013-09-01,2013,9,BOLIVAR,111652,1
2013-09-01,2013,9,CALDAS,5688,1
2013-09-01,2013,9,CAQUETA,2687,3
2013-09-01,2013,9,CASANARE,18010,2
2013-09-01,2013,9,CAUCA,4028,2
2013-09-01,2013,9,CESAR,12903,2
2013-09-01,2013,9,CHOCO,15522,4
2013-09-01,2013,9,CORDOBA,29101,1
2013-09-01,2013,9,GUAINIA,965,2
2013-09-01,2013,9,GUAVIARE,1192,2
2013-09-01,2013,9,HUILA,11918,1
2013-09-01,2013,9,LA GUAJIRA,8962,3
2013-09-01,2013,9,MAGDALENA,48687,1
2013-09-01,2013,9,META,4218,2
2013-09-01,2013,9,NARINO,12245,3
2013-09-01,2013,9,NORTE DE SANTANDER,32366,1
2013-09-01,2013,9,PUTUMAYO,3264,3
2013-09-01,2013,9,QUINDIO,9617,1
2013-09-01,2013,9,RISARALDA,40595,1
2013-09-01,2013,9,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",42275,2
2013-09-01,2013,9,SANTANDER,69804,2
2013-09-01,2013,9,SIN ESPECIFICAR,0,1
2013-09-01,2013,9,SUCRE,1113,3
2013-09-01,2013,9,TOLIMA,5715,1
2013-09-01,2013,9,VALLE DEL CAUCA,142022,2
2013-09-01,2013,9,VAUPES,768,3
2013-09-01,2013,9,VICHADA,1448,3
2013-10-01,2013,10,AMAZONAS,7542,4
2013-10-01,2013,10,ANTIOQUIA,273258,6
2013-10-01,2013,10,ARAUCA,5348,2
2013-10-01,2013,10,ATLANTICO,85059,1
2013-10-01,2013,10,BOGOTA D.C.,604759,1
2013-10-01,2013,10,BOLIVAR,121477,2
2013-10-01,2013,10,CALDAS,6800,1
2013-10-01,2013,10,CAQUETA,3256,4
2013-10-01,2013,10,CASANARE,16535,2
2013-10-01,2013,10,CAUCA,4287,2
2013-10-01,2013,10,CESAR,13619,1
2013-10-01,2013,10,CHOCO,16346,4
2013-10-01,2013,10,CORDOBA,30192,1
2013-10-01,2013,10,GUAINIA,1298,2
2013-10-01,2013,10,GUAVIARE,1354,2
2013-10-01,2013,10,HUILA,14057,1
2013-10-01,2013,10,LA GUAJIRA,8628,3
2013-10-01,2013,10,MAGDALENA,51454,1
2013-10-01,2013,10,META,4971,3
2013-10-01,2013,10,NARINO,12772,3
2013-10-01,2013,10,NORTE DE SANTANDER,33274,1
2013-10-01,2013,10,PUTUMAYO,4015,3
2013-10-01,2013,10,QUINDIO,11591,1
2013-10-01,2013,10,RISARALDA,40399,1
2013-10-01,2013,10,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",46747,2
2013-10-01,2013,10,SANTANDER,70922,2
2013-10-01,2013,10,SIN ESPECIFICAR,0,1
2013-10-01,2013,10,SUCRE,1189,3
2013-10-01,2013,10,TOLIMA,6089,1
2013-10-01,2013,10,VALLE DEL CAUCA,150488,2
2013-10-01,2013,10,VAUPES,1039,3
2013-10-01,2013,10,VICHADA,1895,3
2013-11-01,2013,11,AMAZONAS,8939,4
2013-11-01,2013,11,ANTIOQUIA,268652,6
2013-11-01,2013,11,ARAUCA,4718,2
2013-11-01,2013,11,ATLANTICO,86098,1
2013-11-01,2013,11,BOGOTA D.C.,592914,1
2013-11-01,2013,11,BOLIVAR,119235,1
2013-11-01,2013,11,CALDAS,5868,1
2013-11-01,2013,11,CAQUETA,3094,4
2013-11-01,2013,11,CASANARE,17732,2
2013-11-01,2013,11,CAUCA,4111,2
2013-11-01,2013,11,CESAR,13551,1
2013-11-01,2013,11,CHOCO,14600,4
2013-11-01,2013,11,CORDOBA,31773,1
2013-11-01,2013,11,GUAINIA,1214,2
2013-11-01,2013,11,GUAVIARE,1446,2
2013-11-01,2013,11,HUILA,14020,1
2013-11-01,2013,11,LA GUAJIRA,9534,3
2013-11-01,2013,11,MAGDALENA,52266,1
2013-11-01,2013,11,META,4295,2
2013-11-01,2013,11,NARINO,11797,3
2013-11-01,2013,11,NORTE DE SANTANDER,34180,1
2013-11-01,2013,11,PUTUMAYO,3886,3
2013-11-01,2013,11,QUINDIO,10990,1
2013-11-01,2013,11,RISARALDA,43601,1
2013-11-01,2013,11,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",47857,2
2013-11-01,2013,11,SANTANDER,71344,2
2013-11-01,2013,11,SIN ESPECIFICAR,0,1
2013-11-01,2013,11,SUCRE,1554,3
2013-11-01,2013,11,TOLIMA,6078,1
2013-11-01,2013,11,VALLE DEL CAUCA,148560,2
2013-11-01,2013,11,VAUPES,842,4
2013-11-01,2013,11,VICHADA,1616,3
2013-12-01,2013,12,AMAZONAS,9673,4
2013-12-01,2013,12,ANTIOQUIA,281248,6
2013-12-01,2013,12,ARAUCA,4846,2
2013-12-01,2013,12,ATLANTICO,90873,1
2013-12-01,2013,12,BOGOTA D.C.,542893,1
2013-12-01,2013,12,BOLIVAR,136404,1
2013-12-01,2013,12,CALDAS,7367,1
2013-12-01,2013,12,CAQUETA,3128,4
2013-12-01,2013,12,CASANARE,17217,3
2013-12-01,2013,12,CAUCA,4966,2
2013-12-01,2013,12,CESAR,14535,2
2013-12-01,2013,12,CHOCO,19257,4
2013-12-01,2013,12,CORDOBA,37193,1
2013-12-01,2013,12,GUAINIA,1076,2
2013-12-01,2013,12,GUAVIARE,1158,2
2013-12-01,2013,12,HUILA,13756,1
2013-12-01,2013,12,LA GUAJIRA,10749,3
2013-12-01,2013,12,MAGDALENA,56034,1
2013-12-01,2013,12,META,4903,3
2013-12-01,2013,12,NARINO,13611,3
2013-12-01,2013,12,NORTE DE SANTANDER,38257,1
2013-12-01,2013,12,PUTUMAYO,4970,3
2013-12-01,2013,12,QUINDIO,11953,1
2013-12-01,2013,12,RISARALDA,44404,1
2013-12-01,2013,12,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",57032,2
2013-12-01,2013,12,SANTANDER,72218,2
2013-12-01,2013,12,SIN ESPECIFICAR,0,1
2013-12-01,2013,12,SUCRE,2162,3
2013-12-01,2013,12,TOLIMA,6217,1
2013-12-01,2013,12,VALLE DEL CAUCA,155076,3
2013-12-01,2013,12,VAUPES,931,4
2013-12-01,2013,12,VICHADA,1694,3
2014-01-01,2014,1,AMAZONAS,9616,4
2014-01-01,2014,1,ANTIOQUIA,256803,6
2014-01-01,2014,1,ARAUCA,5040,2
2014-01-01,2014,1,ATLANTICO,80331,1
2014-01-01,2014,1,BOGOTA D.C.,603371,1
2014-01-01,2014,1,BOLIVAR,126748,1
2014-01-01,2014,1,CALDAS,7204,1
2014-01-01,2014,1,CAQUETA,2521,4
2014-01-01,2014,1,CASANARE,15216,2
2014-01-01,2014,1,CAUCA,3645,2
2014-01-01,2014,1,CESAR,12473,1
2014-01-01,2014,1,CHOCO,14096,4
2014-01-01,2014,1,CORDOBA,29381,1
2014-01-01,2014,1,GUAINIA,1349,2
2014-01-01,2014,1,GUAVIARE,819,2
2014-01-01,2014,1,HUILA,10522,1
2014-01-01,2014,1,LA GUAJIRA,6189,2
2014-01-01,2014,1,MAGDALENA,54080,1
2014-01-01,2014,1,META,3107,2
2014-01-01,2014,1,NARINO,11103,3
2014-01-01,2014,1,NORTE DE SANTANDER,33579,1
2014-01-01,2014,1,PUTUMAYO,3741,3
2014-01-01,2014,1,QUINDIO,10194,1
2014-01-01,2014,1,RISARALDA,37977,1
2014-01-01,2014,1,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",52464,2
2014-01-01,2014,1,SANTANDER,61243,2
2014-01-01,2014,1,SIN ESPECIFICAR,0,1
2014-01-01,2014,1,SUCRE,1869,2
2014-01-01,2014,1,TOLIMA,5019,1
2014-01-01,2014,1,VALLE DEL CAUCA,135490,2
2014-01-01,2014,1,VAUPES,1407,4
2014-01-01,2014,1,VICHADA,1942,3
2014-02-01,2014,2,AMAZONAS,7968,4
2014-02-01,2014,2,ANTIOQUIA,231153,5
2014-02-01,2014,2,ARAUCA,4211,2
2014-02-01,2014,2,ATLANTICO,74143,1
2014-02-01,2014,2,BOGOTA D.C.,516637,1
2014-02-01,2014,2,BOLIVAR,105576,1
2014-02-01,2014,2,CALDAS,7306,1
2014-02-01,2014,2,CAQUETA,3230,2
2014-02-01,2014,2,CASANARE,16374,2
2014-02-01,2014,2,CAUCA,4081,2
2014-02-01,2014,2,CESAR,12811,2
2014-02-01,2014,2,CHOCO,12960,4
2014-02-01,2014,2,CORDOBA,25300,1
2014-02-01,2014,2,GUAINIA,931,2
2014-02-01,2014,2,GUAVIARE,870,2
2014-02-01,2014,2,HUILA,11822,1
2014-02-01,2014,2,LA GUAJIRA,5813,2
2014-02-01,2014,2,MAGDALENA,41671,1
2014-02-01,2014,2,META,3721,2
2014-02-01,2014,2,NARINO,10960,3
2014-02-01,2014,2,NORTE DE SANTANDER,27994,1
2014-02-01,2014,2,PUTUMAYO,3615,3
2014-02-01,2014,2,QUINDIO,10485,1
2014-02-01,2014,2,RISARALDA,41266,1
2014-02-01,2014,2,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",42352,2
2014-02-01,2014,2,SANTANDER,61448,2
2014-02-01,2014,2,SIN ESPECIFICAR,0,1
2014-02-01,2014,2,SUCRE,1430,2
2014-02-01,2014,2,TOLIMA,5691,1
2014-02-01,2014,2,VALLE DEL CAUCA,134148,2
2014-02-01,2014,2,VAUPES,1095,4
2014-02-01,2014,2,VICHADA,1369,3
2014-03-01,2014,3,AMAZONAS,8121,4
2014-03-01,2014,3,ANTIOQUIA,250997,5
2014-03-01,2014,3,ARAUCA,5142,2
2014-03-01,2014,3,ATLANTICO,80865,1
2014-03-01,2014,3,BOGOTA D.C.,591969,1
2014-03-01,2014,3,BOLIVAR,112219,1
2014-03-01,2014,3,CALDAS,6403,1
2014-03-01,2014,3,CAQUETA,3705,3
2014-03-01,2014,3,CASANARE,17291,2
2014-03-01,2014,3,CAUCA,4827,2
2014-03-01,2014,3,CESAR,13633,1
2014-03-01,2014,3,CHOCO,13646,4
2014-03-01,2014,3,CORDOBA,27138,1
2014-03-01,2014,3,GUAINIA,1140,2
2014-03-01,2014,3,GUAVIARE,1172,2
2014-03-01,2014,3,HUILA,13251,1
2014-03-01,2014,3,LA GUAJIRA,6506,2
2014-03-01,2014,3,MAGDALENA,42865,1
2014-03-01,2014,3,META,3768,2
2014-03-01,2014,3,NARINO,11910,3
2014-03-01,2014,3,NORTE DE SANTANDER,28944,1
2014-03-01,2014,3,PUTUMAYO,3997,3
2014-03-01,2014,3,QUINDIO,12421,1
2014-03-01,2014,3,RISARALDA,48203,1
2014-03-01,2014,3,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",43169,2
2014-03-01,2014,3,SANTANDER,70758,2
2014-03-01,2014,3,SIN ESPECIFICAR,1,1
2014-03-01,2014,3,SUCRE,1516,2
2014-03-01,2014,3,TOLIMA,6276,1
2014-03-01,2014,3,VALLE DEL CAUCA,146317,2
2014-03-01,2014,3,VAUPES,1267,4
2014-03-01,2014,3,VICHADA,1733,3
2014-04-01,2014,4,AMAZONAS,7989,4
2014-04-01,2014,4,ANTIOQUIA,248614,5
2014-04-01,2014,4,ARAUCA,4833,2
2014-04-01,2014,4,ATLANTICO,84697,1
2014-04-01,2014,4,BOGOTA D.C.,579032,1
2014-04-01,2014,4,BOLIVAR,113806,1
2014-04-01,2014,4,CALDAS,7373,1
2014-04-01,2014,4,CAQUETA,3546,4
2014-04-01,2014,4,CASANARE,17511,2
2014-04-01,2014,4,CAUCA,4854,2
2014-04-01,2014,4,CESAR,13770,1
2014-04-01,2014,4,CHOCO,15221,4
2014-04-01,2014,4,CORDOBA,30766,2
2014-04-01,2014,4,GUAINIA,970,2
2014-04-01,2014,4,GUAVIARE,1052,2
2014-04-01,2014,4,HUILA,12087,1
2014-04-01,2014,4,LA GUAJIRA,8809,2
2014-04-01,2014,4,MAGDALENA,44302,1
2014-04-01,2014,4,META,3837,2
2014-04-01,2014,4,NARINO,13343,3
2014-04-01,2014,4,NORTE DE SANTANDER,30636,1
2014-04-01,2014,4,PUTUMAYO,3953,3
2014-04-01,2014,4,QUINDIO,11391,1
2014-04-01,2014,4,RISARALDA,45215,1
2014-04-01,2014,4,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",37358,2
2014-04-01,2014,4,SANTANDER,65231,2
2014-04-01,2014,4,SIN ESPECIFICAR,0,1
2014-04-01,2014,4,SUCRE,1873,2
2014-04-01,2014,4,TOLIMA,7152,1
2014-04-01,2014,4,VALLE DEL CAUCA,148408,2
2014-04-01,2014,4,VAUPES,992,4
2014-04-01,2014,4,VICHADA,1759,4
2014-05-01,2014,5,AMAZONAS,8999,4
2014-05-01,2014,5,ANTIOQUIA,253944,5
2014-05-01,2014,5,ARAUCA,5155,2
2014-05-01,2014,5,ATLANTICO,79105,1
2014-05-01,2014,5,BOGOTA D.C.,590209,1
2014-05-01,2014,5,BOLIVAR,108381,1
2014-05-01,2014,5,CALDAS,7247,1
2014-05-01,2014,5,CAQUETA,3734,2
2014-05-01,2014,5,CASANARE,18041,2
2014-05-01,2014,5,CAUCA,5128,2
2014-05-01,2014,5,CESAR,16134,2
2014-05-01,2014,5,CHOCO,14182,4
2014-05-01,2014,5,CORDOBA,27325,1
2014-05-01,2014,5,GUAINIA,1048,2
2014-05-01,2014,5,GUAVIARE,990,2
2014-05-01,2014,5,HUILA,11098,2
2014-05-01,2014,5,LA GUAJIRA,9803,3
2014-05-01,2014,5,MAGDALENA,45203,1
2014-05-01,2014,5,META,4053,2
2014-05-01,2014,5,NARINO,13798,3
2014-05-01,2014,5,NORTE DE SANTANDER,33159,1
2014-05-01,2014,5,PUTUMAYO,4478,3
2014-05-01,2014,5,QUINDIO,13518,1
2014-05-01,2014,5,RISARALDA,51452,1
2014-05-01,2014,5,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",38420,2
2014-05-01,2014,5,SANTANDER,74613,2
2014-05-01,2014,5,SIN ESPECIFICAR,0,1
2014-05-01,2014,5,SUCRE,1885,2
2014-05-01,2014,5,TOLIMA,7077,1
2014-05-01,2014,5,VALLE DEL CAUCA,154090,2
2014-05-01,2014,5,VAUPES,894,4
2014-05-01,2014,5,VICHADA,1571,3
2014-06-01,2014,6,AMAZONAS,9350,4
2014-06-01,2014,6,ANTIOQUIA,247688,5
2014-06-01,2014,6,ARAUCA,4950,2
2014-06-01,2014,6,ATLANTICO,84451,1
2014-06-01,2014,6,BOGOTA D.C.,595764,1
2014-06-01,2014,6,BOLIVAR,120305,1
2014-06-01,2014,6,CALDAS,8487,1
2014-06-01,2014,6,CAQUETA,3169,2
2014-06-01,2014,6,CASANARE,17943,2
2014-06-01,2014,6,CAUCA,4716,2
2014-06-01,2014,6,CESAR,15082,1
2014-06-01,2014,6,CHOCO,15351,4
2014-06-01,2014,6,CORDOBA,34804,1
2014-06-01,2014,6,GUAINIA,1004,2
2014-06-01,2014,6,GUAVIARE,903,2
2014-06-01,2014,6,HUILA,10339,1
2014-06-01,2014,6,LA GUAJIRA,10223,3
2014-06-01,2014,6,MAGDALENA,44468,1
2014-06-01,2014,6,META,3722,2
2014-06-01,2014,6,NARINO,13761,3
2014-06-01,2014,6,NORTE DE SANTANDER,35908,1
2014-06-01,2014,6,PUTUMAYO,4084,3
2014-06-01,2014,6,QUINDIO,12059,1
2014-06-01,2014,6,RISARALDA,46764,1
2014-06-01,2014,6,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",44818,2
2014-06-01,2014,6,SANTANDER,76626,2
2014-06-01,2014,6,SIN ESPECIFICAR,0,1
2014-06-01,2014,6,SUCRE,2339,3
2014-06-01,2014,6,TOLIMA,6568,1
2014-06-01,2014,6,VALLE DEL CAUCA,148578,2
2014-06-01,2014,6,VAUPES,776,4
2014-06-01,2014,6,VICHADA,1439,2
2014-07-01,2014,7,AMAZONAS,8166,4
2014-07-01,2014,7,ANTIOQUIA,260871,5
2014-07-01,2014,7,ARAUCA,5465,2
2014-07-01,2014,7,ATLANTICO,90990,1
2014-07-01,2014,7,BOGOTA D.C.,654205,1
2014-07-01,2014,7,BOLIVAR,130542,1
2014-07-01,2014,7,CALDAS,9328,1
2014-07-01,2014,7,CAQUETA,3464,2
2014-07-01,2014,7,CASANARE,18683,2
2014-07-01,2014,7,CAUCA,5387,2
2014-07-01,2014,7,CESAR,15187,2
2014-07-01,2014,7,CHOCO,17370,4
2014-07-01,2014,7,CORDOBA,35105,1
2014-07-01,2014,7,GUAINIA,1097,2
2014-07-01,2014,7,GUAVIARE,1010,2
2014-07-01,2014,7,HUILA,10006,1
2014-07-01,2014,7,LA GUAJIRA,10102,3
2014-07-01,2014,7,MAGDALENA,52395,1
2014-07-01,2014,7,META,6348,2
2014-07-01,2014,7,NARINO,14817,3
2014-07-01,2014,7,NORTE DE SANTANDER,39967,1
2014-07-01,2014,7,PUTUMAYO,4496,3
2014-07-01,2014,7,QUINDIO,12964,1
2014-07-01,2014,7,RISARALDA,48257,1
2014-07-01,2014,7,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",50602,2
2014-07-01,2014,7,SANTANDER,79395,2
2014-07-01,2014,7,SIN ESPECIFICAR,0,1
2014-07-01,2014,7,SUCRE,2264,2
2014-07-01,2014,7,TOLIMA,7135,1
2014-07-01,2014,7,VALLE DEL CAUCA,162007,2
2014-07-01,2014,7,VAUPES,1126,4
2014-07-01,2014,7,VICHADA,2014,2
2014-08-01,2014,8,AMAZONAS,7870,4
2014-08-01,2014,8,ANTIOQUIA,261759,5
2014-08-01,2014,8,ARAUCA,5050,2
2014-08-01,2014,8,ATLANTICO,88833,1
2014-08-01,2014,8,BOGOTA D.C.,649773,1
2014-08-01,2014,8,BOLIVAR,127820,1
2014-08-01,2014,8,CALDAS,9649,1
2014-08-01,2014,8,CAQUETA,3324,2
2014-08-01,2014,8,CASANARE,17318,2
2014-08-01,2014,8,CAUCA,4744,2
2014-08-01,2014,8,CESAR,14877,2
2014-08-01,2014,8,CHOCO,15130,4
2014-08-01,2014,8,CORDOBA,34722,1
2014-08-01,2014,8,GUAINIA,1081,2
2014-08-01,2014,8,GUAVIARE,1049,2
2014-08-01,2014,8,HUILA,10988,1
2014-08-01,2014,8,LA GUAJIRA,9816,3
2014-08-01,2014,8,MAGDALENA,50495,1
2014-08-01,2014,8,META,6553,2
2014-08-01,2014,8,NARINO,14139,3
2014-08-01,2014,8,NORTE DE SANTANDER,41057,1
2014-08-01,2014,8,PUTUMAYO,4289,3
2014-08-01,2014,8,QUINDIO,12660,1
2014-08-01,2014,8,RISARALDA,48632,1
2014-08-01,2014,8,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",49759,2
2014-08-01,2014,8,SANTANDER,74502,2
2014-08-01,2014,8,SIN ESPECIFICAR,0,1
2014-08-01,2014,8,SUCRE,2357,2
2014-08-01,2014,8,TOLIMA,7109,1
2014-08-01,2014,8,VALLE DEL CAUCA,160533,2
2014-08-01,2014,8,VAUPES,1030,3
2014-08-01,2014,8,VICHADA,1534,3
2014-09-01,2014,9,AMAZONAS,7431,4
2014-09-01,2014,9,ANTIOQUIA,252413,5
2014-09-01,2014,9,ARAUCA,5968,2
2014-09-01,2014,9,ATLANTICO,86937,1
2014-09-01,2014,9,BOGOTA D.C.,643534,1
2014-09-01,2014,9,BOLIVAR,117933,1
2014-09-01,2014,9,CALDAS,8216,1
2014-09-01,2014,9,CAQUETA,3525,2
2014-09-01,2014,9,CASANARE,18352,2
2014-09-01,2014,9,CAUCA,5005,2
2014-09-01,2014,9,CESAR,15177,2
2014-09-01,2014,9,CHOCO,14879,4
2014-09-01,2014,9,CORDOBA,33120,1
2014-09-01,2014,9,GUAINIA,1038,2
2014-09-01,2014,9,GUAVIARE,1251,2
2014-09-01,2014,9,HUILA,11443,1
2014-09-01,2014,9,LA GUAJIRA,9563,3
2014-09-01,2014,9,MAGDALENA,49036,1
2014-09-01,2014,9,META,6988,2
2014-09-01,2014,9,NARINO,14458,3
2014-09-01,2014,9,NORTE DE SANTANDER,44035,1
2014-09-01,2014,9,PUTUMAYO,4349,3
2014-09-01,2014,9,QUINDIO,12343,1
2014-09-01,2014,9,RISARALDA,49327,1
2014-09-01,2014,9,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",45706,2
2014-09-01,2014,9,SANTANDER,81539,2
2014-09-01,2014,9,SIN ESPECIFICAR,0,1
2014-09-01,2014,9,SUCRE,2389,3
2014-09-01,2014,9,TOLIMA,7396,1
2014-09-01,2014,9,VALLE DEL CAUCA,156876,2
2014-09-01,2014,9,VAUPES,1154,4
2014-09-01,2014,9,VICHADA,1736,3
2014-10-01,2014,10,AMAZONAS,7439,4
2014-10-01,2014,10,ANTIOQUIA,281990,5
2014-10-01,2014,10,ARAUCA,6869,2
2014-10-01,2014,10,ATLANTICO,98999,1
2014-10-01,2014,10,BOGOTA D.C.,699765,1
2014-10-01,2014,10,BOLIVAR,127529,1
2014-10-01,2014,10,CALDAS,8246,1
2014-10-01,2014,10,CAQUETA,3577,3
2014-10-01,2014,10,CASANARE,20247,2
2014-10-01,2014,10,CAUCA,4680,2
2014-10-01,2014,10,CESAR,15124,2
2014-10-01,2014,10,CHOCO,15553,4
2014-10-01,2014,10,CORDOBA,37866,1
2014-10-01,2014,10,GUAINIA,1151,2
2014-10-01,2014,10,GUAVIARE,1225,2
2014-10-01,2014,10,HUILA,13777,1
2014-10-01,2014,10,LA GUAJIRA,9134,3
2014-10-01,2014,10,MAGDALENA,55778,1
2014-10-01,2014,10,META,7543,2
2014-10-01,2014,10,NARINO,16243,2
2014-10-01,2014,10,NORTE DE SANTANDER,48231,1
2014-10-01,2014,10,PUTUMAYO,4740,3
2014-10-01,2014,10,QUINDIO,15001,1
2014-10-01,2014,10,RISARALDA,53650,1
2014-10-01,2014,10,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",48111,2
2014-10-01,2014,10,SANTANDER,86101,2
2014-10-01,2014,10,SIN ESPECIFICAR,0,1
2014-10-01,2014,10,SUCRE,2746,2
2014-10-01,2014,10,TOLIMA,7109,1
2014-10-01,2014,10,VALLE DEL CAUCA,169086,2
2014-10-01,2014,10,VAUPES,1094,3
2014-10-01,2014,10,VICHADA,1796,2
2014-11-01,2014,11,AMAZONAS,8179,4
2014-11-01,2014,11,ANTIOQUIA,264427,5
2014-11-01,2014,11,ARAUCA,6016,2
2014-11-01,2014,11,ATLANTICO,94637,1
2014-11-01,2014,11,BOGOTA D.C.,656828,1
2014-11-01,2014,11,BOLIVAR,120465,1
2014-11-01,2014,11,CALDAS,8008,1
2014-11-01,2014,11,CAQUETA,3480,2
2014-11-01,2014,11,CASANARE,19049,2
2014-11-01,2014,11,CAUCA,4591,2
2014-11-01,2014,11,CESAR,15613,1
2014-11-01,2014,11,CHOCO,15648,4
